"latitude","longitude","zipcode","type"
40.7522101186486,-73.9934611233366,"10001","Street Condition"
40.6260085778689,-73.9644099345047,"11230","Blocked Driveway"
40.7466281386141,-73.8331898584876,"11355","Street Light Condition"
40.8130485689798,-73.8870960957031,"10474","Street Light Condition"
40.7375154594866,-74.0040028728826,"10014","HEAT/HOT WATER"
40.7439716022002,-73.9116370084911,"11377","Blocked Driveway"
40.8571602401273,-73.9323969274466,"10040","HEAT/HOT WATER"
40.6575577183513,-73.9547840857827,"11225","HEAT/HOT WATER"
40.7086784391644,-73.8999178362901,"11385","Street Light Condition"
40.7338460224608,-73.8715883932743,"11373","Street Light Condition"
40.7183220573467,-73.995888197882,"10013","PLUMBING"
40.7182992336898,-73.9959120638414,"10013","PLUMBING"
40.6732301653748,-73.9335192591838,"11213","HEAT/HOT WATER"
40.7415262163205,-73.8590242369038,"11368","Blocked Driveway"
40.8571897504536,-73.9324260559554,"10040","HEAT/HOT WATER"
40.8361534841831,-73.8540662787683,"10462","HEAT/HOT WATER"
40.8552484365751,-73.8593870549745,"10461","Blocked Driveway"
40.8053580410056,-73.9509329574713,"10026","HEAT/HOT WATER"
40.8156842084,-73.8968724348855,"10455","HEAT/HOT WATER"
40.6171193418266,-74.080770341967,"10304","HEAT/HOT WATER"
40.8155139985602,-73.8970162261128,"10455","HEAT/HOT WATER"
40.8701359773871,-73.8839963065104,"10458","HEAT/HOT WATER"
40.6464190247962,-73.9615582585618,"11226","HEAT/HOT WATER"
40.7430052844069,-73.9253851142208,"11104","HEAT/HOT WATER"
40.7119231177557,-73.7809292290556,"11423","Illegal Parking"
40.6823073761873,-73.9194467276752,"11233","HEAT/HOT WATER"
40.8324395854547,-73.889610361056,"10460","HEAT/HOT WATER"
40.7591633013782,-73.9683630214521,"10022","Noise"
40.7100233781078,-73.7822598960116,"11432","Blocked Driveway"
40.8461728807435,-73.8548229717933,"10462","HEAT/HOT WATER"
40.837685919855,-73.9145943636082,"10456","HEAT/HOT WATER"
40.8055525908464,-73.950768626445,"10026","PLUMBING"
40.6405615103202,-73.9163518529198,"11236","PAINT/PLASTER"
40.6405794310776,-73.9163185288882,"11236","UNSANITARY CONDITION"
40.6375861172063,-74.1427510321903,"10302","Illegal Parking"
40.7371079400803,-73.9867305906192,"10003","Noise"
40.6867325199195,-73.9132223724093,"11207","HEAT/HOT WATER"
40.6867096201474,-73.9132640334715,"11207","PAINT/PLASTER"
40.6867132192409,-73.9132739050744,"11207","PLUMBING"
40.6867185441484,-73.9132919199439,"11207","PLUMBING"
40.6867188432511,-73.9132648553796,"11207","PAINT/PLASTER"
40.656774306878,-74.0009758278993,"11232","HEAT/HOT WATER"
40.8244663238052,-73.9267429823236,"10451","HEAT/HOT WATER"
40.6905547988045,-73.7961287211111,"11433","HEAT/HOT WATER"
40.656919428653,-73.9040957961638,"11212","UNSANITARY CONDITION"
40.8349813808843,-73.9292449944799,"10452","HEAT/HOT WATER"
40.6400553120415,-73.9472971978912,"11210","HEAT/HOT WATER"
40.805807227513,-73.9565950849756,"10026","Street Condition"
40.6664914224631,-73.9384233592679,"11213","UNSANITARY CONDITION"
40.6664811195564,-73.9384527795945,"11213","PLUMBING"
40.6658839989375,-73.8695332317654,"11208","HEAT/HOT WATER"
40.6312400476244,-73.9574320549167,"11230","HEAT/HOT WATER"
40.7506542252105,-73.9956942237698,"10001","Blocked Driveway"
40.7996394114078,-73.9440460099655,"10029","HEAT/HOT WATER"
40.6814943452839,-73.9525917192679,"11216","HEAT/HOT WATER"
40.681472044269,-73.9526188130017,"11216","HEAT/HOT WATER"
40.8562711923298,-73.9041051701945,"10453","HEAT/HOT WATER"
40.692868994657,-73.9079496549615,"11207","Street Condition"
40.7209774028869,-74.0005471731892,"10013","Street Condition"
40.8691035513244,-73.8934914165916,"10468","Blocked Driveway"
40.8800563797046,-73.9051642791996,"10463","HEAT/HOT WATER"
40.8483877350902,-73.931517012071,"10033","Street Condition"
40.8609074788384,-73.9066173203847,"10468","HEAT/HOT WATER"
40.7056778183696,-73.8317510213363,"11415","HEAT/HOT WATER"
40.6894340190428,-73.9091690897362,"11207","HEAT/HOT WATER"
40.5831321493646,-74.0926216735157,"10305","Street Light Condition"
40.8053536236028,-73.9509576831523,"10026","HEAT/HOT WATER"
40.8490484207311,-73.905131591847,"10457","HEAT/HOT WATER"
40.7260511731871,-73.8483594826958,"11375","HEAT/HOT WATER"
40.6883537658567,-73.9911980669009,"11201","Illegal Parking"
40.851138505641,-73.8884126910861,"10457","HEAT/HOT WATER"
40.6748279480085,-73.7630587349707,"11434","Street Light Condition"
40.6134182546292,-73.9620452457389,"11230","Blocked Driveway"
40.6913264507962,-73.9874294013766,"11201","Illegal Parking"
40.8664925830274,-73.896751114106,"10468","HEAT/HOT WATER"
40.7680258982519,-73.9702922799968,"10065","Street Condition"
40.6797655388409,-73.8537201857538,"11417","UNSANITARY CONDITION"
40.8332144352664,-73.9405908384351,"10032","UNSANITARY CONDITION"
40.8187017440849,-73.9419117073093,"10030","HEAT/HOT WATER"
40.8539775259403,-73.9302980935755,"10040","UNSANITARY CONDITION"
40.8272971725971,-73.8692250632475,"10472","PLUMBING"
40.827305181319,-73.8692594985585,"10472","UNSANITARY CONDITION"
40.8273102484032,-73.8692953025125,"10472","UNSANITARY CONDITION"
40.6061092025815,-73.9656564923514,"11223","Street Condition"
40.8566502752833,-73.8655164444308,"10462","HEAT/HOT WATER"
40.7091277607593,-73.7978290667722,"11432","HEAT/HOT WATER"
40.8346474043769,-73.9242819437197,"10452","HEAT/HOT WATER"
40.8496850738592,-73.9192731168465,"10453","HEAT/HOT WATER"
40.5934597821797,-73.7531613015637,"11691","HEAT/HOT WATER"
40.6730442455929,-73.936266508221,"11213","Blocked Driveway"
40.7684049808687,-73.9816678358131,"10023","Street Condition"
40.6625733916869,-73.9245807686709,"11212","Sewer"
40.7433077403665,-73.9724120899893,"10016","Street Condition"
40.5995653954629,-73.9633486972851,"11223","Illegal Parking"
40.8700932108245,-73.8839951022796,"10458","HEAT/HOT WATER"
40.6163751669843,-74.0382692811465,"11209","HEAT/HOT WATER"
40.6447087448805,-73.9964354877345,"11232","HEAT/HOT WATER"
40.6379264490038,-74.0297951203242,"11220","Blocked Driveway"
40.6842072507274,-73.9540473510086,"11216","PLUMBING"
40.6841954126674,-73.9540669866828,"11216","HEAT/HOT WATER"
40.7625187834041,-73.9658972998493,"10065","Street Condition"
40.695423371624,-73.9260384943796,"11221","Noise"
40.8789172358374,-73.873681305491,"10467","HEAT/HOT WATER"
40.811772736089,-73.9024416150485,"10455","HEAT/HOT WATER"
40.6802012832794,-73.7552234172777,"11413","Illegal Parking"
40.6781306971509,-73.9783411725534,"11217","PLUMBING"
40.6075419997501,-73.9879756297177,"11214","Street Condition"
40.6408934355285,-73.9624560065695,"11226","HEAT/HOT WATER"
40.8751950641583,-73.8849994765693,"10458","HEAT/HOT WATER"
40.7137433289076,-73.9857684969591,"10002","HEAT/HOT WATER"
40.6371111468759,-74.0354006105789,"11209","HEAT/HOT WATER"
40.7134080952813,-73.8559792594489,"11375","Blocked Driveway"
40.763271192454,-73.9624036897502,"10065","Street Condition"
40.8707293260007,-73.9004310125031,"10468","UNSANITARY CONDITION"
40.8707607347571,-73.9004778843586,"10468","PAINT/PLASTER"
40.8707546363581,-73.900472035844,"10468","PAINT/PLASTER"
40.8707734672551,-73.9004585307544,"10468","PAINT/PLASTER"
40.8707861631775,-73.9004564989742,"10468","PAINT/PLASTER"
40.8707829489381,-73.9004596301592,"10468","PAINT/PLASTER"
40.870777567465,-73.9004665520247,"10468","PLUMBING"
40.8707636049604,-73.9004730581814,"10468","PAINT/PLASTER"
40.8291583276601,-73.8880841071689,"10459","HEAT/HOT WATER"
40.7637196446201,-73.962066350756,"10065","Street Condition"
40.6762824216526,-73.8219932644545,"11420","Blocked Driveway"
40.8320336930021,-73.9440719923387,"10032","HEAT/HOT WATER"
40.6760747965733,-73.9796244922336,"11215","HEAT/HOT WATER"
40.845629832319,-73.8796673363135,"10460","HEAT/HOT WATER"
40.8273215550194,-73.8692747102703,"10472","UNSANITARY CONDITION"
40.8273151698629,-73.8692375373552,"10472","PLUMBING"
40.8272744655215,-73.8692570243975,"10472","UNSANITARY CONDITION"
40.8323975680048,-73.8924460381843,"10459","HEAT/HOT WATER"
40.7055587000153,-73.8104624653467,"11435","PAINT/PLASTER"
40.7055499972926,-73.8104182207933,"11435","PAINT/PLASTER"
40.6954737804461,-73.926075151741,"11221","Blocked Driveway"
40.8408897106927,-73.872809813389,"10460","Street Condition"
40.6105122034325,-73.9811907585539,"11204","Illegal Parking"
40.6259801430409,-73.9644174818062,"11230","Blocked Driveway"
40.7030716450287,-73.9857334509282,"11201","Illegal Parking"
40.8456260905389,-73.8796750670383,"10460","HEAT/HOT WATER"
40.6863541135824,-73.972472707728,"11238","HEAT/HOT WATER"
40.6261119311202,-73.9586370169756,"11230","Blocked Driveway"
40.7521014195232,-73.8237882546633,"11355","HEAT/HOT WATER"
40.8505817748198,-73.9395105582875,"10033","HEAT/HOT WATER"
40.8021463978104,-73.9361490921624,"10035","Illegal Parking"
40.8767206477246,-73.8837991710793,"10458","HEAT/HOT WATER"
40.8826842190056,-73.8801057661119,"10467","HEAT/HOT WATER"
40.852191298829,-73.906468683311,"10453","HEAT/HOT WATER"
40.578853660277,-73.9628744546504,"11235","Blocked Driveway"
40.7484541217323,-73.8276350404757,"11355","HEAT/HOT WATER"
40.7260011936105,-73.9530509609986,"11222","Street Light Condition"
40.7629288813585,-73.9656110171893,"10065","Street Condition"
40.8297415412304,-73.9426435911964,"10031","HEAT/HOT WATER"
40.734912580562,-73.8623847370896,"11368","Noise"
40.6902928381095,-73.9061016693794,"11207","Illegal Parking"
40.830704147535,-73.8489672424608,"10462","HEAT/HOT WATER"
40.7900845570869,-73.9471563075656,"10029","HEAT/HOT WATER"
40.6126851593184,-74.0830581827599,"10304","UNSANITARY CONDITION"
40.811761213838,-73.9024566540538,"10455","HEAT/HOT WATER"
40.629546965425,-74.116265072063,"10310","Street Condition"
40.8436511062117,-73.8823163799547,"10460","HEAT/HOT WATER"
40.6791034654673,-73.8872992326476,"11207","Street Light Condition"
40.7004515310993,-73.9194705601838,"11237","HEAT/HOT WATER"
40.6654290300448,-73.9352268262377,"11213","UNSANITARY CONDITION"
40.6300414561505,-73.9671564061649,"11230","Blocked Driveway"
40.6801698572523,-73.8603861081985,"11416","Blocked Driveway"
40.7300993055414,-73.8071753000542,"11365","Blocked Driveway"
40.7010066029812,-73.8132809126354,"11435","HEAT/HOT WATER"
40.7461241426303,-73.9849007378859,"10016","HEAT/HOT WATER"
40.6275423445002,-73.92010684487,"11234","PLUMBING"
40.6030932195354,-73.7553778717523,"11691","HEAT/HOT WATER"
40.6275618648029,-73.9200671574276,"11234","PLUMBING"
40.6801662626647,-73.86044121454,"11416","Blocked Driveway"
40.7354406029454,-73.8508729304049,"11375","HEAT/HOT WATER"
40.8853536512566,-73.8942960256707,"10463","Street Condition"
40.8515641666458,-73.9143651175859,"10453","HEAT/HOT WATER"
40.7551286269782,-73.9085459331557,"11377","Sewer"
40.7611589397746,-73.9980761207207,"10036","Street Condition"
40.8125538515634,-73.90580185055,"10455","PAINT/PLASTER"
40.8125359334516,-73.9057824417571,"10455","PAINT/PLASTER"
40.8833602929546,-73.8517807056334,"10466","Blocked Driveway"
40.8539462431756,-73.9121475949452,"10453","HEAT/HOT WATER"
40.8104339798673,-73.9249145981147,"10454","HEAT/HOT WATER"
40.8427705184131,-73.8712970105943,"10460","HEAT/HOT WATER"
40.615818457266,-73.9688594948853,"11230","Street Condition"
40.730138669428,-73.8071786585949,"11365","Blocked Driveway"
40.7552212266526,-73.7853800986818,"11358","Street Condition"
40.8496198000937,-73.9077162124604,"10453","UNSANITARY CONDITION"
40.8496183544918,-73.9077120472664,"10453","PAINT/PLASTER"
40.5989622037444,-73.9656874807876,"11223","Street Condition"
40.8361856470551,-73.8280410312087,"10461","Illegal Parking"
40.8718984703815,-73.9180170556762,"10034","HEAT/HOT WATER"
40.6013019374256,-73.9661427281723,"11223","Street Condition"
40.6414902957071,-73.9485554482325,"11226","HEAT/HOT WATER"
40.6690681150919,-73.9505875612541,"11225","HEAT/HOT WATER"
40.6036538640217,-73.966576009202,"11223","Street Condition"
40.8209840129654,-73.937491481661,"10039","HEAT/HOT WATER"
40.8718682949728,-73.9179823658273,"10034","HEAT/HOT WATER"
40.6826327046044,-73.8858408320437,"11208","Street Condition"
40.6860444463024,-73.8156245062252,"11419","Street Condition"
40.6793446983831,-73.9304275921496,"11233","PAINT/PLASTER"
40.6793342907476,-73.9304429035406,"11233","PLUMBING"
40.6793056720991,-73.9304312499034,"11233","PLUMBING"
40.6793374294774,-73.9304325135202,"11233","HEAT/HOT WATER"
40.7487763975383,-73.866149379179,"11368","HEAT/HOT WATER"
40.8443093273004,-73.9251585410082,"10452","Street Condition"
40.8291905277686,-73.9446844479112,"10031","Illegal Parking"
40.858149257956,-73.9056018269403,"10453","HEAT/HOT WATER"
40.7022050642364,-73.92243575216,"11237","HEAT/HOT WATER"
40.7675951705543,-73.932127922593,"11106","HEAT/HOT WATER"
40.7119752871035,-74.0081029211289,"10007","Street Condition"
40.7464479952688,-73.8909095009161,"11373","Street Condition"
40.7562744859332,-73.9146000082095,"11103","Sewer"
40.7581322427092,-73.8014244277503,"11358","UNSANITARY CONDITION"
40.8741994529942,-73.9049808658556,"10463","HEAT/HOT WATER"
40.7498277386033,-73.8833443082401,"11372","Street Condition"
40.7112328254233,-73.9565445907165,"11211","HEAT/HOT WATER"
40.7029528740708,-73.9193929186604,"11237","Blocked Driveway"
40.8629524930056,-73.8529444889782,"10469","Sewer"
40.6716401667618,-73.9447359022136,"11213","Noise"
40.6882393156802,-73.8743377501853,"11208","Blocked Driveway"
40.7308821497921,-73.9854730085177,"10003","HEAT/HOT WATER"
40.8515039247299,-73.911779998075,"10453","PLUMBING"
40.8053621320305,-73.9555218286441,"10026","HEAT/HOT WATER"
40.7204790860189,-73.7398821005321,"11428","Street Condition"
40.7582724736428,-73.7650140572933,"11361","Street Condition"
40.7502712480692,-73.9948320814744,"10001","Street Condition"
40.7219689845627,-73.8096851995633,"11366","Noise"
40.8619579264426,-73.8705276059989,"10467","HEAT/HOT WATER"
40.658169675462,-73.9234175328377,"11212","HEAT/HOT WATER"
40.7795685048184,-73.8487815096697,"11356","Street Condition"
40.6320069228553,-74.0037641330912,"11219","Street Condition"
40.7142723927421,-73.804065421466,"11432","HEAT/HOT WATER"
40.8581712036888,-73.9055663344321,"10453","HEAT/HOT WATER"
40.6981288517341,-73.9447887530805,"11206","Street Condition"
40.6287411612608,-74.0094201898485,"11219","Street Condition"
40.6762100511084,-73.9522660120683,"11216","HEAT/HOT WATER"
40.7419522427351,-73.9826519716361,"10016","HEAT/HOT WATER"
40.6182057563155,-73.9581530235056,"11230","Street Condition"
40.6820999607788,-73.8017075271001,"11436","Street Condition"
40.6793418123908,-73.9304144550816,"11233","HEAT/HOT WATER"
40.639821662829,-74.1338952308973,"10302","UNSANITARY CONDITION"
40.6398334235552,-74.1338947382531,"10302","UNSANITARY CONDITION"
40.639796118872,-74.1338552645411,"10302","UNSANITARY CONDITION"
40.85816011795,-73.9055890001057,"10453","HEAT/HOT WATER"
40.6820896275722,-73.8016888715598,"11436","Street Condition"
40.698244753212,-73.7613951316976,"11412","Street Condition"
40.6702800641071,-73.8658638903452,"11208","UNSANITARY CONDITION"
40.6702728924965,-73.8658498328178,"11208","UNSANITARY CONDITION"
40.6702749560592,-73.8658480410882,"11208","UNSANITARY CONDITION"
40.670313900749,-73.8658489161534,"11208","UNSANITARY CONDITION"
40.8284946271766,-73.8411559792544,"10465","Street Condition"
40.8156388093623,-73.9471513084465,"10030","UNSANITARY CONDITION"
40.8156402804276,-73.94714991207,"10030","HEAT/HOT WATER"
40.6785653325943,-73.9973200622809,"11231","UNSANITARY CONDITION"
40.8193936751482,-73.9461695324002,"10030","HEAT/HOT WATER"
40.6785978634226,-73.9973219082484,"11231","UNSANITARY CONDITION"
40.6138060931124,-74.0327864751098,"11209","Blocked Driveway"
40.7357238757476,-73.7249960723677,"11426","Street Condition"
40.7049675886276,-74.0122074772829,"10004","Street Condition"
40.8366869070401,-73.8643226504099,"10460","PLUMBING"
40.6724405481609,-73.9544677914693,"11216","HEAT/HOT WATER"
40.6971277175424,-73.9931911469573,"11201","PLUMBING"
40.697141449045,-73.9931803359248,"11201","PLUMBING"
40.7995734367998,-73.9626472176815,"10025","HEAT/HOT WATER"
40.7675616810593,-73.9321275446719,"11106","HEAT/HOT WATER"
40.8789370629804,-73.9166838044108,"10463","Street Condition"
40.7421933733928,-73.9831101598741,"10016","Noise"
40.8124620148381,-73.903070344352,"10455","PLUMBING"
40.8156237152196,-73.9471897973346,"10030","HEAT/HOT WATER"
40.5235460732659,-74.2391997970394,"10309","Street Condition"
40.6894786406011,-73.9551216213712,"11205","Street Condition"
40.6885387499588,-73.9434606272057,"11221","HEAT/HOT WATER"
40.8165857922096,-73.9096593382916,"10455","PLUMBING"
40.594825486183,-73.9635020268398,"11223","HEAT/HOT WATER"
40.7577694208598,-73.8753518830473,"11369","HEAT/HOT WATER"
40.8481042805262,-73.9241336723731,"10453","HEAT/HOT WATER"
40.7219597784182,-73.8096932260083,"11366","Noise"
40.7726985614618,-73.9180407417061,"11102","HEAT/HOT WATER"
40.7072184720798,-73.943191197687,"11206","UNSANITARY CONDITION"
40.707235507467,-73.943224504634,"11206","PAINT/PLASTER"
40.7424032788796,-73.8830852344209,"11373","PLUMBING"
40.6145061803277,-73.9686333163957,"11230","Street Condition"
40.667887510689,-73.932412219788,"11213","HEAT/HOT WATER"
40.7000908233845,-73.915176248182,"11237","HEAT/HOT WATER"
40.7611546775547,-73.9950720864748,"10036","Illegal Parking"
40.8229727529584,-73.9463247049332,"10031","PLUMBING"
40.8229606605689,-73.9463506732154,"10031","UNSANITARY CONDITION"
40.8230150349084,-73.9463486376596,"10031","PAINT/PLASTER"
40.8661534964535,-73.9026866128228,"10468","HEAT/HOT WATER"
40.8619344294921,-73.9271399449954,"10040","HEAT/HOT WATER"
40.6089693317755,-73.9675934506941,"11223","Street Condition"
40.7112314958361,-73.9589886709227,"11211","UNSANITARY CONDITION"
40.7111837251486,-73.9590097956145,"11211","PLUMBING"
40.711205454309,-73.9589703989039,"11211","UNSANITARY CONDITION"
40.7112358123103,-73.9590000317108,"11211","PLUMBING"
40.7112181982997,-73.9590041453918,"11211","PAINT/PLASTER"
40.7517182040001,-73.8818187548369,"11372","HEAT/HOT WATER"
40.5385218738815,-74.21622168639,"10309","Street Condition"
40.7613678383187,-73.9956038316889,"10036","Illegal Parking"
40.8516641960323,-73.8283723366236,"10461","HEAT/HOT WATER"
40.6157552336731,-73.8991543807807,"11234","Street Condition"
40.6068178171598,-74.1439723818191,"10314","Illegal Parking"
40.8619566964175,-73.9271434505452,"10040","HEAT/HOT WATER"
40.7537657918101,-73.8774558855907,"11372","HEAT/HOT WATER"
40.6414762643661,-73.9485882117626,"11226","HEAT/HOT WATER"
40.6871404726316,-73.9618724100429,"11238","HEAT/HOT WATER"
40.6756864451685,-73.9110218893393,"11233","HEAT/HOT WATER"
40.7403756312316,-73.9287593341992,"11101","Street Condition"
40.737148394714,-73.9922675387045,"10003","HEAT/HOT WATER"
40.8332156166811,-73.9264394709471,"10452","HEAT/HOT WATER"
40.5285196361609,-74.1582989796455,"10312","Illegal Parking"
40.6584911200485,-73.9198367022863,"11212","PAINT/PLASTER"
40.658522587434,-73.9198585784375,"11212","UNSANITARY CONDITION"
40.658499623063,-73.9198443161678,"11212","PAINT/PLASTER"
40.6584573614667,-73.9198707749864,"11212","PLUMBING"
40.6322354525667,-74.161218326348,"10303","HEAT/HOT WATER"
40.5547072011306,-74.133334727218,"10306","Street Light Condition"
40.7890561042499,-73.8409414743994,"11356","Blocked Driveway"
40.8618145532663,-73.9294207332536,"10040","HEAT/HOT WATER"
40.7536104829472,-73.8261381536666,"11355","UNSANITARY CONDITION"
40.7536034409763,-73.8261891895951,"11355","UNSANITARY CONDITION"
40.7536153243645,-73.8261253126963,"11355","UNSANITARY CONDITION"
40.6373905318169,-73.9729639907647,"11218","HEAT/HOT WATER"
40.7580452789901,-73.9282982571217,"11106","Blocked Driveway"
40.5771500880515,-73.9536383370638,"11235","HEAT/HOT WATER"
40.5771642306164,-73.9536125322273,"11235","HEAT/HOT WATER"
40.7250524186768,-73.982894838267,"10009","HEAT/HOT WATER"
40.6835272354601,-73.8247967578279,"11419","HEAT/HOT WATER"
40.8496022224008,-73.9076887505871,"10453","PLUMBING"
40.8496373762999,-73.9076861189179,"10453","UNSANITARY CONDITION"
40.849627760137,-73.9077396361975,"10453","UNSANITARY CONDITION"
40.8496021197441,-73.9077172463475,"10453","PAINT/PLASTER"
40.8496155899285,-73.907696594448,"10453","UNSANITARY CONDITION"
40.8496071379417,-73.907693299519,"10453","PAINT/PLASTER"
40.8496218980438,-73.9077326023776,"10453","UNSANITARY CONDITION"
40.7112125356303,-73.9589841677112,"11211","UNSANITARY CONDITION"
40.7112235126064,-73.9589714839739,"11211","PAINT/PLASTER"
40.7112015385145,-73.9589724422153,"11211","UNSANITARY CONDITION"
40.5876343361147,-74.1617123956396,"10314","Blocked Driveway"
40.8156600186513,-73.9471403252489,"10030","HEAT/HOT WATER"
40.6676972750445,-73.8918505833208,"11207","UNSANITARY CONDITION"
40.6374108719609,-73.9729764425439,"11218","HEAT/HOT WATER"
40.7887070136189,-73.947822109585,"10029","UNSANITARY CONDITION"
40.7887001884056,-73.9478258113586,"10029","PLUMBING"
40.7887220576539,-73.9477967989202,"10029","PLUMBING"
40.788709647299,-73.9477962178992,"10029","PAINT/PLASTER"
40.6675807432683,-73.9613020886684,"11225","HEAT/HOT WATER"
40.7553167014478,-73.8699294068069,"11368","Blocked Driveway"
40.6373973955268,-73.9729806243078,"11218","HEAT/HOT WATER"
40.8285006381859,-73.949472583861,"10031","UNSANITARY CONDITION"
40.7872875874341,-73.9700196460265,"10024","Street Condition"
40.8619416028891,-73.9271287888818,"10040","HEAT/HOT WATER"
40.722593175033,-73.9045575215408,"11378","Street Condition"
40.8103887394786,-73.9248986126643,"10454","HEAT/HOT WATER"
40.6374143346927,-73.9729710520023,"11218","HEAT/HOT WATER"
40.7076105363164,-74.0019255320309,"10038","Street Light Condition"
40.626173543702,-74.1446859482106,"10302","Noise"
40.7226009757084,-73.9136391462128,"11378","Street Condition"
40.676280071673,-73.8219997324032,"11420","Blocked Driveway"
40.6222773348102,-74.0218398968087,"11209","PLUMBING"
40.8793826943376,-73.8548057213969,"10469","HEAT/HOT WATER"
40.7542284746612,-73.9358097479558,"11101","HEAT/HOT WATER"
40.6777100429763,-73.9469956801781,"11216","HEAT/HOT WATER"
40.7078461266265,-74.0002850449945,"10038","Illegal Parking"
40.8221897811324,-73.9456328742018,"10030","Illegal Parking"
40.7253373647819,-73.9165745413064,"11378","Street Condition"
40.671384498236,-73.8594842543666,"11208","Sewer"
40.827544455022,-73.8711450560378,"10472","HEAT/HOT WATER"
40.7059579066601,-73.9425394017339,"11206","HEAT/HOT WATER"
40.7261475607047,-73.9199842486998,"11378","Street Condition"
40.7315648632995,-73.8763006561232,"11373","PLUMBING"
40.7315390825262,-73.8762763792762,"11373","PLUMBING"
40.7281497780139,-73.9254736489659,"11378","Street Condition"
40.7500382580835,-73.9961968536326,"10001","PLUMBING"
40.8048404540222,-73.9604084841955,"10025","Noise"
40.5884911209728,-73.9726728593268,"11223","HEAT/HOT WATER"
40.7140818187556,-73.951028866816,"11211","UNSANITARY CONDITION"
40.7281712935218,-73.9254649973158,"11378","Street Condition"
40.7641928541295,-73.9944914232663,"10036","HEAT/HOT WATER"
40.8384110969785,-73.9379879546462,"10032","HEAT/HOT WATER"
40.7112105278977,-73.9589667837523,"11211","PAINT/PLASTER"
40.7111976200146,-73.9589668002967,"11211","PAINT/PLASTER"
40.722152901967,-73.8539223222052,"11375","HEAT/HOT WATER"
40.7437262084601,-73.9732971116252,"10016","Sewer"
40.6864625625727,-73.9224335823551,"11221","Street Light Condition"
40.8329997038541,-73.9217042619593,"10452","PAINT/PLASTER"
40.8330116924263,-73.9217161334293,"10452","PLUMBING"
40.8537326305569,-73.9191772614174,"10453","HEAT/HOT WATER"
40.8663923418463,-73.8941472630973,"10458","HEAT/HOT WATER"
40.6326193185853,-73.9720791602752,"11230","HEAT/HOT WATER"
40.6317803447723,-73.9453976498768,"11210","HEAT/HOT WATER"
40.6317727154742,-73.945383161974,"11210","HEAT/HOT WATER"
40.7496030646431,-73.9795074297783,"10016","Street Condition"
40.7252802994925,-73.7434996505057,"11428","Street Condition"
40.6472480980974,-74.0093403671824,"11220","HEAT/HOT WATER"
40.8431929371245,-73.8811030542951,"10460","HEAT/HOT WATER"
40.5866697534324,-73.9661546400986,"11235","Sewer"
40.6323985873531,-74.1030672777601,"10301","Street Light Condition"
40.5944742074953,-74.0987440373407,"10304","Street Light Condition"
40.7356280581545,-73.9927036576027,"10003","Street Condition"
40.6798268917913,-73.9582870151168,"11238","Street Condition"
40.5885563153274,-74.1110779227992,"10304","Street Light Condition"
40.869306234637,-73.8249089258771,"10475","Street Condition"
40.6025289245952,-73.9968042165594,"11214","HEAT/HOT WATER"
40.8525012727334,-73.9330020865792,"10033","HEAT/HOT WATER"
40.659405774128,-73.9504927203025,"11225","Street Light Condition"
40.8760226507739,-73.8437960675793,"10469","HEAT/HOT WATER"
40.8533473496917,-73.8293343707779,"10461","Street Condition"
40.6930128329463,-73.9276049194178,"11221","Street Condition"
40.7304564629796,-73.9514646712142,"11222","Street Condition"
40.7311947894084,-73.9821428822245,"10009","Street Condition"
40.7819529600111,-73.9573616683267,"10128","Street Condition"
40.7975419914232,-73.9706711752021,"10025","Street Condition"
40.6522560310972,-73.9574922731848,"11226","HEAT/HOT WATER"
40.5846062674938,-73.9847761561827,"11214","Illegal Parking"
40.6889875452693,-73.9861471685067,"11201","Street Condition"
40.6407948977975,-73.9747980168155,"11218","Street Condition"
40.8596188659777,-73.895090137273,"10458","HEAT/HOT WATER"
40.7341436354058,-73.9892218238141,"10003","Street Condition"
40.892289145836,-73.8589872273654,"10466","PLUMBING"
40.600530805427,-73.7507160845598,"11691","UNSANITARY CONDITION"
40.6005648965972,-73.7506729092671,"11691","UNSANITARY CONDITION"
40.8297607806456,-73.915129242719,"10456","UNSANITARY CONDITION"
40.7640012847324,-73.9939790916993,"10036","PLUMBING"
40.763959949047,-73.993945977315,"10036","PLUMBING"
40.7465744983453,-73.9916955473921,"10001","HEAT/HOT WATER"
40.7423408230526,-73.7209327686714,"11426","Street Light Condition"
40.5260548109925,-74.1875820415685,"10312","Street Light Condition"
40.5615148201956,-74.1718403958899,"10312","Street Light Condition"
40.7349161258379,-73.8624491939935,"11368","PLUMBING"
40.7878634407689,-73.8410081664153,"11356","Street Condition"
40.5808200629962,-73.9652260125825,"11235","PAINT/PLASTER"
40.5808394152534,-73.9652683187931,"11235","PLUMBING"
40.5808387286033,-73.9652260136252,"11235","PLUMBING"
40.8484933297671,-73.8972124480972,"10457","HEAT/HOT WATER"
40.8519957389591,-73.9225339068837,"10453","HEAT/HOT WATER"
40.6871696728889,-73.9618616389103,"11238","HEAT/HOT WATER"
40.6641212317535,-73.9454591896839,"11225","HEAT/HOT WATER"
40.6631046735567,-73.9158810411109,"11212","Street Condition"
40.6195185426671,-73.956467079712,"11230","HEAT/HOT WATER"
40.6331246716054,-73.9492792267868,"11210","HEAT/HOT WATER"
40.6871895875773,-73.9618435488067,"11238","HEAT/HOT WATER"
40.8619070322986,-73.9271240995292,"10040","HEAT/HOT WATER"
