"","latitude","longitude","zipcode","type"
"14855",40.7018080542503,-73.8061238708468,11435,"Sewer"
"14856",40.558884347399,-74.1776756637561,10312,"Sewer"
"14857",40.548548881456,-74.1548920956048,10308,"Sewer"
"14858",40.7338330942828,-74.0102264759874,10014,"Sewer"
"14859",40.651985481119,-73.9646656907162,11226,"UNSANITARY CONDITION"
"14860",40.7398843503947,-73.9950311400482,10011,"Illegal Parking"
"14861",40.6519806980226,-73.9646572498919,11226,"UNSANITARY CONDITION"
"14862",40.8706089816123,-73.8860433522966,10458,"HEAT/HOT WATER"
"14863",40.5805243253724,-73.9562347371533,11235,"PAINT/PLASTER"
"14864",40.5805524869681,-73.9562167049271,11235,"PAINT/PLASTER"
"14865",40.6934811414557,-73.9131051793847,11221,"PLUMBING"
"14866",40.6934799124461,-73.9130981034236,11221,"PLUMBING"
"14867",40.7443403587607,-73.8824142143259,11373,"Street Condition"
"14868",40.7658625649799,-73.8208374562057,11354,"UNSANITARY CONDITION"
"14869",40.6556314917578,-73.9205472996615,11212,"HEAT/HOT WATER"
"14870",40.8580195711127,-73.8921356813047,10458,"HEAT/HOT WATER"
"14871",40.8580031239907,-73.8921309775337,10458,"PAINT/PLASTER"
"14872",40.8580073050088,-73.8921391327907,10458,"PLUMBING"
"14873",40.6579997278676,-73.9281101195602,11203,"PLUMBING"
"14874",40.6580002064831,-73.9280954157661,11203,"PLUMBING"
"14875",40.6580165228139,-73.9281036869171,11203,"PLUMBING"
"14876",40.6579970841587,-73.9281330701336,11203,"PAINT/PLASTER"
"14877",40.6580224345252,-73.9281147858955,11203,"PLUMBING"
"14878",40.8511338883056,-73.9081179618611,10453,"HEAT/HOT WATER"
"14879",40.8511427233826,-73.9081587625499,10453,"PLUMBING"
"14880",40.8511469295547,-73.9081034424933,10453,"PAINT/PLASTER"
"14881",40.5749185781225,-73.967442512702,11235,"HEAT/HOT WATER"
"14882",40.7445369285047,-73.8890781152809,11373,"UNSANITARY CONDITION"
"14883",40.7445427448446,-73.8890956469427,11373,"PLUMBING"
"14884",40.6244930252861,-74.1662169625003,10303,"Sewer"
"14885",40.7229462321484,-74.002159521493,10013,"Noise"
"14886",40.5493369160023,-74.1529471343285,10308,"Sewer"
"14887",40.7124174727334,-73.8264451019414,11415,"Sewer"
"14888",40.5225268299841,-74.179332759426,10312,"Sewer"
"14889",40.6633786337054,-73.7742306863214,11434,"Illegal Parking"
"14890",40.6706471784486,-74.0038172038549,11231,"Street Light Condition"
"14891",40.7090412121292,-73.750920505592,11429,"Street Condition"
"14892",40.6397052552502,-74.0181386114502,11220,"HEAT/HOT WATER"
"14893",40.68921968205,-73.9129695176488,11221,"HEAT/HOT WATER"
"14894",40.8705952510919,-73.8860241150832,10458,"HEAT/HOT WATER"
"14895",40.7909002042693,-73.8470024597675,11356,"HEAT/HOT WATER"
"14896",40.6929990201902,-73.8443261576434,11418,"Sewer"
"14897",40.7470338106976,-73.8633002155829,11368,"Street Condition"
"14898",40.6319756861855,-73.9674348627097,11230,"UNSANITARY CONDITION"
"14899",40.6934858044812,-73.9130966303064,11221,"HEAT/HOT WATER"
"14900",40.6619093166231,-73.9817541838574,11215,"HEAT/HOT WATER"
"14901",40.6571508717146,-73.9198195548143,11212,"HEAT/HOT WATER"
"14902",40.7408650150302,-73.8796437139905,11373,"Street Condition"
"14903",40.7166927763123,-73.9017408873801,11378,"Noise"
"14904",40.6307999616488,-74.103538414588,10301,"Sewer"
"14905",40.581828681212,-73.9605281891377,11235,"HEAT/HOT WATER"
"14906",40.614044200294,-73.9834138759229,11204,"Sewer"
"14907",40.7471562192636,-73.8905423419618,11372,"Street Condition"
"14908",40.7931749144043,-73.9635786396687,10025,"Street Condition"
"14909",40.6979879279325,-73.9242930989334,11221,"HEAT/HOT WATER"
"14910",40.849005790343,-73.9374024908352,10033,"HEAT/HOT WATER"
"14911",40.7736046691456,-73.9156848153307,11105,"PAINT/PLASTER"
"14912",40.8264914921422,-73.9485402643894,10031,"HEAT/HOT WATER"
"14913",40.7617187809288,-73.9938833595018,10036,"PLUMBING"
"14914",40.6963583613323,-73.8572919640263,11421,"Blocked Driveway"
"14915",40.6929704870929,-73.8443167321616,11418,"Sewer"
"14916",40.9026544893842,-73.8510494568093,10470,"PLUMBING"
"14917",40.9026704057938,-73.8510502534948,10470,"HEAT/HOT WATER"
"14918",40.5515926097591,-74.2160772661882,10309,"Sewer"
"14919",40.876425030275,-73.8736252272653,10467,"Illegal Parking"
"14920",40.738710126988,-73.9341227290694,11101,"Sewer"
"14921",40.8025958272897,-73.9450702842288,10035,"Sewer"
"14922",40.6740694010912,-74.0060543707257,11231,"Street Condition"
"14923",40.8126952002439,-73.9065169109485,10455,"HEAT/HOT WATER"
"14924",40.8264887119556,-73.9485487890229,10031,"HEAT/HOT WATER"
"14925",40.8313619285059,-73.9493368973943,10031,"HEAT/HOT WATER"
"14926",40.7515986002277,-73.9338317347423,11101,"Illegal Parking"
"14927",40.7532460105409,-73.8686728229222,11368,"Blocked Driveway"
"14928",40.902650957348,-73.8510487813,10470,"HEAT/HOT WATER"
"14929",40.6430033003621,-74.009895150026,11220,"PLUMBING"
"14930",40.6430245501014,-74.009895356316,11220,"PAINT/PLASTER"
"14931",40.6430175727271,-74.0099049170853,11220,"PLUMBING"
"14932",40.6838568927537,-73.9189686904334,11233,"HEAT/HOT WATER"
"14933",40.6154227334824,-73.9485614736521,11210,"Blocked Driveway"
"14934",40.5384857118302,-74.2155797043595,10309,"Sewer"
"14935",40.8311041805178,-73.8571561165745,10472,"Street Light Condition"
"14936",40.8567260318197,-73.8411922107355,10461,"HEAT/HOT WATER"
"14937",40.9043810934107,-73.8524838512542,10470,"HEAT/HOT WATER"
"14938",40.9044273553691,-73.8524733854197,10470,"HEAT/HOT WATER"
"14939",40.8144314105928,-73.8869612129795,10474,"HEAT/HOT WATER"
"14940",40.8188073780655,-73.9421638089316,10030,"HEAT/HOT WATER"
"14941",40.7336623428152,-73.7882894685408,11365,"Sewer"
"14942",40.8539942074536,-73.9302942845429,10040,"HEAT/HOT WATER"
"14943",40.6989169146891,-73.9351605641542,11206,"Sewer"
"14944",40.6211045959635,-73.9984160351425,11219,"Sewer"
"14945",40.8168035590624,-73.9028243085279,10455,"HEAT/HOT WATER"
"14946",40.6335955026207,-73.9710800376324,11218,"PLUMBING"
"14947",40.7983740547798,-73.9729718219554,10025,"HEAT/HOT WATER"
"14948",40.8605088614215,-73.9276963465349,10040,"HEAT/HOT WATER"
"14949",40.6448671798447,-74.0083896672164,11220,"HEAT/HOT WATER"
"14950",40.6575443929467,-73.954770348107,11225,"HEAT/HOT WATER"
"14951",40.7661588858506,-73.8312665071119,11354,"Noise"
"14952",40.6131006159062,-74.1068716316564,10301,"Street Light Condition"
"14953",40.6731431923985,-73.9452237870414,11213,"Street Light Condition"
"14954",40.7008383173173,-73.9097032553674,11385,"Sewer"
"14955",40.5612820679568,-74.1029555813784,10306,"Illegal Parking"
"14956",40.6597761961374,-73.9833311907096,11215,"HEAT/HOT WATER"
"14957",40.6658452182734,-73.8922981429472,11207,"HEAT/HOT WATER"
"14958",40.6066026147651,-73.9568923204351,11229,"HEAT/HOT WATER"
"14959",40.6163950051362,-74.1174515334116,10314,"Street Light Condition"
"14960",40.6703467311426,-73.99741202768,11215,"Sewer"
"14961",40.8354043940113,-73.9152914653433,10456,"PAINT/PLASTER"
"14962",40.8353757150485,-73.9152781595857,10456,"UNSANITARY CONDITION"
"14963",40.801101407882,-73.9525561941286,10026,"HEAT/HOT WATER"
"14964",40.8313400324407,-73.8807592390643,10472,"PLUMBING"
"14965",40.8313512167293,-73.88075750155,10472,"HEAT/HOT WATER"
"14966",40.6134000548134,-74.118281135275,10314,"Street Light Condition"
"14967",40.590849469757,-74.1876900365659,10314,"Sewer"
"14968",40.7064429904663,-73.755114926648,11412,"PLUMBING"
"14969",40.7322524933863,-73.7846429684881,11366,"Street Condition"
"14970",40.5884432999278,-74.190090354272,10314,"Illegal Parking"
"14971",40.7486851467737,-73.9760286780746,10016,"Sewer"
"14972",40.5577293189078,-74.1803207474968,10312,"Sewer"
"14973",40.5509410837709,-74.1367284586381,10308,"Street Light Condition"
"14974",40.7451951585501,-73.9554087135481,11101,"Illegal Parking"
"14975",40.8640177878151,-73.8663869016857,10467,"UNSANITARY CONDITION"
"14976",40.864032867479,-73.8663838536499,10467,"UNSANITARY CONDITION"
"14977",40.8640479383535,-73.8663397163196,10467,"UNSANITARY CONDITION"
"14978",40.8640414192147,-73.8663881059872,10467,"UNSANITARY CONDITION"
"14979",40.6524820314129,-74.0062760240927,11232,"HEAT/HOT WATER"
"14980",40.7608318486502,-73.8976569637605,11370,"Illegal Parking"
"14981",40.874370786521,-73.8878499704791,10468,"HEAT/HOT WATER"
"14982",40.8564589310204,-73.9039647258404,10453,"HEAT/HOT WATER"
"14983",40.633665641765,-73.9899477945012,11219,"Street Condition"
"14984",40.8300547975051,-73.9016603857501,10456,"HEAT/HOT WATER"
"14985",40.8126966920785,-73.9065137886247,10455,"HEAT/HOT WATER"
"14986",40.6763752672398,-73.7392321197444,11413,"Sewer"
"14987",40.8545558149391,-73.9133215338124,10453,"HEAT/HOT WATER"
"14988",40.8595889105575,-73.8950904707065,10458,"HEAT/HOT WATER"
"14989",40.8264369369665,-73.8888341065537,10459,"HEAT/HOT WATER"
"14990",40.8466729007761,-73.906123542527,10457,"PLUMBING"
"14991",40.8467408851479,-73.9061038708817,10457,"PAINT/PLASTER"
"14992",40.7006328962631,-73.9099241809447,11385,"Sewer"
"14993",40.5373458412933,-74.157500667574,10312,"Sewer"
"14994",40.7716104861193,-73.9807319410678,10023,"Illegal Parking"
"14995",40.6214797042025,-74.079878834445,10304,"Illegal Parking"
"14996",40.5798540593122,-73.9555986178366,11235,"PLUMBING"
"14997",40.632980593362,-74.1603562448791,10303,"Sewer"
"14998",40.7334670738038,-74.003892626351,10014,"HEAT/HOT WATER"
"14999",40.8902750403314,-73.9080150725302,10471,"HEAT/HOT WATER"
"15000",40.6768024602389,-74.0029206534075,11231,"PLUMBING"
"15001",40.7379926559708,-73.8611640667394,11368,"HEAT/HOT WATER"
"15002",40.5623710831208,-74.1115926516326,10306,"UNSANITARY CONDITION"
"15003",40.5623956836333,-74.1116062181483,10306,"UNSANITARY CONDITION"
"15004",40.6613911445053,-73.8841039236476,11207,"Street Condition"
"15005",40.7040671004595,-73.7816213393001,11433,"HEAT/HOT WATER"
"15006",40.7197703822339,-74.0024106417653,10013,"HEAT/HOT WATER"
"15007",40.8519505570727,-73.9066897641287,10453,"HEAT/HOT WATER"
"15008",40.8798050855817,-73.8824291390965,10467,"HEAT/HOT WATER"
"15009",40.7331730449431,-74.0055865831948,10014,"PLUMBING"
"15010",40.7221607772104,-74.0101735715624,10013,"Sewer"
"15011",40.7064389405841,-73.7551171524498,11412,"Sewer"
"15012",40.8228029623593,-73.8247320859071,10465,"Sewer"
"15013",40.7942229029742,-73.9627690139034,10025,"Street Condition"
"15014",40.8118084980366,-73.9517014804959,10027,"Sewer"
"15015",40.851546576969,-73.866798185333,10462,"HEAT/HOT WATER"
"15016",40.8013562355748,-73.9657305809588,10025,"HEAT/HOT WATER"
"15017",40.6443046232878,-73.9938772622634,11219,"Street Condition"
"15018",40.8964694334609,-73.8498310670052,10466,"PLUMBING"
"15019",40.8964440268224,-73.849804325735,10466,"PLUMBING"
"15020",40.7306455512611,-73.7257395386216,11426,"Street Light Condition"
"15021",40.5924209204214,-73.9766942747589,11223,"Illegal Parking"
"15022",40.8708836750915,-73.8936713594886,10468,"HEAT/HOT WATER"
"15023",40.8490073890627,-73.8959545752645,10457,"HEAT/HOT WATER"
"15024",40.8211446120618,-73.92174120672,10451,"PLUMBING"
"15025",40.7122612748232,-73.9950485386647,10002,"PLUMBING"
"15026",40.7122548838796,-73.9950886956941,10002,"HEAT/HOT WATER"
"15027",40.7592064876326,-73.8601610653906,11369,"HEAT/HOT WATER"
"15028",40.615346405793,-74.1309826628673,10314,"Sewer"
"15029",40.8525311167122,-73.9097156765038,10453,"PLUMBING"
"15030",40.7988759272708,-73.9619860667012,10025,"UNSANITARY CONDITION"
"15031",40.8087823848763,-73.9042473733184,10455,"Illegal Parking"
"15032",40.7091602425425,-73.7942547261652,11432,"HEAT/HOT WATER"
"15033",40.8503032583949,-73.903933760491,10457,"HEAT/HOT WATER"
"15034",40.8502989051211,-73.9039542700848,10457,"HEAT/HOT WATER"
"15035",40.8678651651987,-73.8657259709185,10467,"HEAT/HOT WATER"
"15036",40.8194796983592,-73.9468995147617,10030,"HEAT/HOT WATER"
"15037",40.7122787489598,-73.9950588391305,10002,"HEAT/HOT WATER"
"15038",40.6160181467017,-74.1031913929728,10301,"Sewer"
"15039",40.7390228261457,-73.8567569543252,11368,"Sewer"
"15040",40.8290992473271,-73.9016760274438,10456,"PAINT/PLASTER"
"15041",40.8290686646953,-73.9016892962898,10456,"HEAT/HOT WATER"
"15042",40.7124237743788,-73.994362631623,10002,"HEAT/HOT WATER"
"15043",40.6526289113941,-73.9526922104599,11226,"Sewer"
"15044",40.8559595763207,-73.8638384060858,10462,"PAINT/PLASTER"
"15045",40.8559877989837,-73.8638193251388,10462,"UNSANITARY CONDITION"
"15046",40.8559841839713,-73.8638252813261,10462,"UNSANITARY CONDITION"
"15047",40.855975022144,-73.8638326219971,10462,"PAINT/PLASTER"
"15048",40.778692983421,-73.9143407115109,11105,"Sewer"
"15049",40.8839920367588,-73.8615883335642,10467,"Blocked Driveway"
"15050",40.6583006646413,-73.9097287891365,11212,"UNSANITARY CONDITION"
"15051",40.8315646800276,-73.8765775412148,10472,"HEAT/HOT WATER"
"15052",40.6819567455956,-73.8220634096033,11420,"Blocked Driveway"
"15053",40.5994010373302,-74.0016720657545,11214,"HEAT/HOT WATER"
"15054",40.7308867145854,-73.8539782890698,11374,"Noise"
"15055",40.8138438920621,-73.8907664958714,10474,"HEAT/HOT WATER"
"15056",40.6671263727169,-73.9226352014021,11212,"Street Condition"
"15057",40.6396010148138,-74.0303387788239,11220,"UNSANITARY CONDITION"
"15058",40.6395889844895,-74.0303344821835,11220,"UNSANITARY CONDITION"
"15059",40.639577548615,-74.0303156164644,11220,"UNSANITARY CONDITION"
"15060",40.6395644347561,-74.0303326606228,11220,"UNSANITARY CONDITION"
"15061",40.8540625760181,-73.8940974456572,10457,"HEAT/HOT WATER"
"15062",40.8689673711018,-73.9028481912962,10468,"PLUMBING"
"15063",40.8689500167543,-73.9028612608624,10468,"PAINT/PLASTER"
"15064",40.8689484197561,-73.9028148005714,10468,"UNSANITARY CONDITION"
"15065",40.846719933041,-73.9061552789539,10457,"PAINT/PLASTER"
"15066",40.8466837678266,-73.9061471183093,10457,"UNSANITARY CONDITION"
"15067",40.8467233456938,-73.9061261940972,10457,"PLUMBING"
"15068",40.8466986118147,-73.9060998498851,10457,"UNSANITARY CONDITION"
"15069",40.8467059225194,-73.9061087385347,10457,"PAINT/PLASTER"
"15070",40.8467050479811,-73.9061359063983,10457,"PLUMBING"
"15071",40.8467075118813,-73.9061350205941,10457,"PAINT/PLASTER"
"15072",40.8467153658365,-73.9061268276308,10457,"PLUMBING"
"15073",40.8466871100178,-73.9061019205992,10457,"PAINT/PLASTER"
"15074",40.8251671897548,-73.8968348038681,10459,"HEAT/HOT WATER"
"15075",40.61284319803,-74.1437597370819,10314,"Street Light Condition"
"15076",40.8664855505918,-73.8967613327706,10468,"HEAT/HOT WATER"
"15077",40.674534912423,-73.9585128780771,11238,"UNSANITARY CONDITION"
"15078",40.6745299663278,-73.9585124013806,11238,"PAINT/PLASTER"
"15079",40.8739275284789,-73.87547598319,10467,"HEAT/HOT WATER"
"15080",40.73610515231,-73.9872068739611,10003,"Noise"
"15081",40.7550842425142,-73.8321670670636,11355,"HEAT/HOT WATER"
"15082",40.8013272941913,-73.9657392510541,10025,"HEAT/HOT WATER"
"15083",40.711919755293,-73.9806843303771,10002,"Illegal Parking"
"15084",40.8539782390731,-73.9303482619466,10040,"HEAT/HOT WATER"
"15085",40.8566339858689,-73.8405632463853,10461,"HEAT/HOT WATER"
"15086",40.7240419314069,-73.8543594125224,11375,"HEAT/HOT WATER"
"15087",40.6771899078726,-73.8256633189763,11420,"Illegal Parking"
"15088",40.67037592284,-73.9265680030994,11213,"HEAT/HOT WATER"
"15089",40.801350653031,-73.9657288231325,10025,"HEAT/HOT WATER"
"15090",40.8347014467391,-73.9111941960808,10456,"Street Condition"
"15091",40.7003073297716,-73.9926632534349,11201,"Noise"
"15092",40.7531996184991,-73.8529483665323,11368,"PAINT/PLASTER"
"15093",40.7532109806111,-73.8529460813997,11368,"UNSANITARY CONDITION"
"15094",40.7532343805376,-73.8529632062031,11368,"UNSANITARY CONDITION"
"15095",40.8198945611264,-73.9389228562257,10030,"UNSANITARY CONDITION"
"15096",40.8565916914489,-73.8405530989245,10461,"HEAT/HOT WATER"
"15097",40.6616447795898,-73.9280136134746,11212,"HEAT/HOT WATER"
"15098",40.9048970142102,-73.8491107858857,10470,"HEAT/HOT WATER"
"15099",40.7012416695289,-73.9226020283025,11237,"Street Condition"
"15100",40.8344428527798,-73.9103658470068,10456,"Street Condition"
"15101",40.746478038655,-73.9322717750177,11101,"Illegal Parking"
"15102",40.8575820158741,-73.8436092959889,10461,"Street Condition"
"15103",40.6445536870969,-73.9588744493846,11226,"UNSANITARY CONDITION"
"15104",40.7725587877511,-73.7905180458961,11360,"Street Condition"
"15105",40.8573739765425,-73.8437127108431,10461,"Street Condition"
"15106",40.846409939893,-73.8560803413816,10462,"Street Condition"
"15107",40.881844841457,-73.8762564334309,10467,"Illegal Parking"
"15108",40.598584893255,-73.9502111636695,11229,"Blocked Driveway"
"15109",40.8421943032633,-73.9123049287621,10452,"HEAT/HOT WATER"
"15110",40.7927084362504,-73.9650510424834,10025,"HEAT/HOT WATER"
"15111",40.6575552634215,-73.95478301244,11225,"HEAT/HOT WATER"
"15112",40.7600192262111,-73.8236096103494,11355,"UNSANITARY CONDITION"
"15113",40.7599885551134,-73.8235779017957,11355,"UNSANITARY CONDITION"
"15114",40.5902217676143,-73.9586884717642,11235,"HEAT/HOT WATER"
"15115",40.7930062079447,-73.9401995619413,10029,"Blocked Driveway"
"15116",40.6412137955483,-74.0099796147925,11220,"Street Condition"
"15117",40.7335661297551,-73.8958157494266,11378,"Illegal Parking"
"15118",40.8564847461885,-73.9039812733051,10453,"HEAT/HOT WATER"
"15119",40.6737538638345,-73.9401380239182,11213,"HEAT/HOT WATER"
"15120",40.8564236436877,-73.9360722083747,10040,"HEAT/HOT WATER"
"15121",40.8564064022329,-73.9360935738315,10040,"HEAT/HOT WATER"
"15122",40.6772300069911,-73.9273581744604,11233,"Sewer"
"15123",40.8267087088271,-73.8739311234484,10472,"PLUMBING"
"15124",40.8560829645925,-73.9363322174465,10040,"HEAT/HOT WATER"
"15125",40.605012450206,-73.9789790067206,11223,"HEAT/HOT WATER"
"15126",40.7060766890384,-73.8986418957081,11385,"Noise"
"15127",40.6608058111618,-73.9513144951791,11225,"PAINT/PLASTER"
"15128",40.6607852825583,-73.9513197110747,11225,"PAINT/PLASTER"
"15129",40.882532893461,-73.8828213760424,10467,"HEAT/HOT WATER"
"15130",40.6793287063835,-73.9304478462195,11233,"HEAT/HOT WATER"
"15131",40.7596373062926,-73.99546539416,10036,"Street Condition"
"15132",40.8253016746474,-73.9512500980715,10031,"UNSANITARY CONDITION"
"15133",40.8252875416235,-73.9512580951427,10031,"UNSANITARY CONDITION"
"15134",40.7894482521395,-73.9432707635549,10029,"HEAT/HOT WATER"
"15135",40.8339492851717,-73.9127094479249,10456,"PLUMBING"
"15136",40.6016291511999,-73.9965770650988,11214,"Blocked Driveway"
"15137",40.8437137562888,-73.8864921275773,10460,"HEAT/HOT WATER"
"15138",40.7667033219388,-73.9171251946355,11103,"HEAT/HOT WATER"
"15139",40.6629824454938,-73.9345133068788,11203,"PAINT/PLASTER"
"15140",40.6630056318868,-73.9345067020889,11203,"PLUMBING"
"15141",40.6630114114391,-73.9345057574551,11203,"UNSANITARY CONDITION"
"15142",40.6636646921573,-73.892731947162,11207,"HEAT/HOT WATER"
"15143",40.8418225428414,-73.8786825594745,10460,"PLUMBING"
"15144",40.8186680930444,-73.90686419689,10456,"HEAT/HOT WATER"
"15145",40.5721336622968,-74.0959369944126,10306,"Street Condition"
"15146",40.6303228376889,-73.9681921627974,11230,"Blocked Driveway"
"15147",40.7145739883837,-74.0072196453491,10007,"Illegal Parking"
"15148",40.8462985586524,-73.9384039256766,10033,"HEAT/HOT WATER"
"15149",40.8790576623967,-73.8676677895807,10467,"HEAT/HOT WATER"
"15150",40.842321648581,-73.915053288584,10452,"HEAT/HOT WATER"
"15151",40.8153814230472,-73.9594449146337,10027,"PAINT/PLASTER"
"15152",40.8154093007694,-73.9594354424225,10027,"PAINT/PLASTER"
"15153",40.7902311056224,-73.9750062862656,10024,"Sewer"
"15154",40.8312873157883,-73.8882187466306,10459,"PLUMBING"
"15155",40.8312786234405,-73.8882075763936,10459,"PLUMBING"
"15156",40.8312812837354,-73.8882051735171,10459,"PAINT/PLASTER"
"15157",40.8313007391753,-73.888243437899,10459,"PAINT/PLASTER"
"15158",40.6890193251873,-73.870562714875,11208,"PLUMBING"
"15159",40.6726481327539,-73.8588187185549,11414,"Street Condition"
"15160",40.639479505809,-73.962187039072,11226,"Blocked Driveway"
"15161",40.5731407159743,-73.9931424455052,11224,"HEAT/HOT WATER"
"15162",40.8845216975435,-73.8323150968252,10475,"Illegal Parking"
"15163",40.5806750131483,-73.9856578029793,11224,"Street Condition"
"15164",40.8518962768092,-73.9125050691768,10453,"Blocked Driveway"
"15165",40.853873232962,-73.9024464326454,10453,"HEAT/HOT WATER"
"15166",40.6445185546722,-73.951777116663,11226,"HEAT/HOT WATER"
"15167",40.831137165165,-73.9143150589077,10456,"HEAT/HOT WATER"
"15168",40.6772256336616,-73.927351911267,11233,"Street Condition"
"15169",40.8204577803531,-73.921350600952,10451,"HEAT/HOT WATER"
"15170",40.844360921577,-73.938035081034,10032,"HEAT/HOT WATER"
"15171",40.5766357675657,-73.9848085067168,11224,"Street Condition"
"15172",40.7002392799913,-73.9232649219273,11237,"PLUMBING"
"15173",40.7002082499226,-73.9232790902487,11237,"PLUMBING"
"15174",40.8540142345693,-73.9303517939367,10040,"HEAT/HOT WATER"
"15175",40.700722636903,-73.9101761352232,11385,"Street Condition"
"15176",40.6083809410994,-74.0668872091697,10305,"UNSANITARY CONDITION"
"15177",40.8487743870019,-73.9341365610521,10033,"HEAT/HOT WATER"
"15178",40.8332835510887,-73.9188622143541,10456,"HEAT/HOT WATER"
"15179",40.5829740323308,-73.9863569023901,11214,"Street Condition"
"15180",40.6397473221261,-73.9818295013206,11218,"Street Condition"
"15181",40.825234498563,-73.9377872178357,10039,"HEAT/HOT WATER"
"15182",40.6811466009643,-73.7941799974959,11436,"Illegal Parking"
"15183",40.7085720075531,-73.8288469236411,11415,"PLUMBING"
"15184",40.9013404681499,-73.8627263922955,10470,"UNSANITARY CONDITION"
"15185",40.9013200876101,-73.8627367460142,10470,"PAINT/PLASTER"
"15186",40.9013442999328,-73.8627079280397,10470,"PAINT/PLASTER"
"15187",40.7724583788056,-73.9488757600651,10028,"UNSANITARY CONDITION"
"15188",40.8315661415092,-73.8765505304864,10472,"HEAT/HOT WATER"
"15189",40.7287238375813,-73.9804030266423,10009,"UNSANITARY CONDITION"
"15190",40.7287343612824,-73.9804522207996,10009,"PAINT/PLASTER"
"15191",40.7287086782164,-73.980443181428,10009,"UNSANITARY CONDITION"
"15192",40.728719442001,-73.9804259510956,10009,"PAINT/PLASTER"
"15193",40.6879831884042,-73.9854736302754,11217,"HEAT/HOT WATER"
"15194",40.832711657787,-73.910431708113,10456,"PAINT/PLASTER"
"15195",40.8326767961248,-73.9104793723362,10456,"PAINT/PLASTER"
"15196",40.8326711197725,-73.9104674738272,10456,"PAINT/PLASTER"
"15197",40.8326885213136,-73.9104777367094,10456,"PAINT/PLASTER"
"15198",40.6079641880502,-73.9808966247753,11204,"Blocked Driveway"
"15199",40.8261853563721,-73.9169175159197,10451,"HEAT/HOT WATER"
"15200",40.7263836298173,-73.989851116378,10003,"PLUMBING"
"15201",40.7133506870589,-73.7435793449424,11429,"HEAT/HOT WATER"
"15202",40.8602340118535,-73.861775615957,10469,"Sewer"
"15203",40.854796646636,-73.8666911331918,10462,"HEAT/HOT WATER"
"15204",40.7641204272956,-73.7930876347473,11358,"Sewer"
"15205",40.818903445677,-73.886972752691,10474,"PAINT/PLASTER"
"15206",40.8189218403391,-73.8869567175917,10474,"PAINT/PLASTER"
"15207",40.8189168755872,-73.8869894630994,10474,"PAINT/PLASTER"
"15208",40.634188750988,-73.9894597742248,11219,"PLUMBING"
"15209",40.6398812722737,-74.0107236913642,11220,"HEAT/HOT WATER"
"15210",40.8964754591201,-73.8498129271842,10466,"PLUMBING"
"15211",40.8964611796975,-73.8498254113362,10466,"PLUMBING"
"15212",40.8137102037583,-73.944822851084,10027,"HEAT/HOT WATER"
"15213",40.667859293131,-73.8996249008954,11207,"HEAT/HOT WATER"
"15214",40.7436186328702,-73.9224106967205,11104,"Sewer"
"15215",40.8126840501591,-73.9065007304202,10455,"HEAT/HOT WATER"
"15216",40.8588537953386,-73.8990989745467,10468,"HEAT/HOT WATER"
"15217",40.7401479067535,-73.9993689395451,10011,"HEAT/HOT WATER"
"15218",40.8528993683712,-73.8924335335121,10457,"HEAT/HOT WATER"
"15219",40.8375118972166,-73.9168223420339,10452,"PLUMBING"
"15220",40.7461109410086,-73.9964458256013,10001,"Noise"
"15221",40.8437992760287,-73.88028856234,10460,"Sewer"
"15222",40.5994041668719,-74.0016617695165,11214,"HEAT/HOT WATER"
"15223",40.8227360893774,-73.949626594521,10031,"Illegal Parking"
"15224",40.6762563721137,-73.9089185661619,11233,"HEAT/HOT WATER"
"15225",40.6595887909685,-73.9605809724069,11225,"UNSANITARY CONDITION"
"15226",40.6595745621853,-73.9605824115646,11225,"UNSANITARY CONDITION"
"15227",40.7637765523509,-73.9856902688672,10019,"PLUMBING"
"15228",40.7637747768222,-73.9857141038578,10019,"PLUMBING"
"15229",40.700846203117,-73.9134386386335,11237,"HEAT/HOT WATER"
"15230",40.7459676740254,-73.9333701961795,11101,"Illegal Parking"
"15231",40.6669839846715,-73.9306028028109,11213,"Illegal Parking"
"15232",40.6834149861585,-73.8710576241508,11208,"Sewer"
"15233",40.671021910729,-73.7689909115741,11434,"Sewer"
"15234",40.6770683320128,-73.9723834128059,11238,"Sewer"
"15235",40.7787402075002,-73.914452250833,11105,"Street Light Condition"
"15236",40.7252737638147,-73.9991584913906,10012,"PLUMBING"
"15237",40.6595772690453,-73.9605466502168,11225,"UNSANITARY CONDITION"
"15238",40.6880647356655,-73.9282050873411,11221,"Illegal Parking"
"15239",40.8744802106089,-73.8855592392685,10458,"PLUMBING"
"15240",40.8744560493636,-73.8855863563019,10458,"UNSANITARY CONDITION"
"15241",40.8744651570663,-73.8855512603987,10458,"PAINT/PLASTER"
"15242",40.8964626283842,-73.8498207990701,10466,"Sewer"
"15243",40.599405583188,-74.0016972708088,11214,"HEAT/HOT WATER"
"15244",40.5827473551074,-74.1304060048452,10306,"Street Condition"
"15245",40.7931847129935,-73.9635808107076,10025,"Street Condition"
"15246",40.6425611608337,-73.9614910317324,11226,"HEAT/HOT WATER"
"15247",40.8700417401247,-73.9031233844173,10468,"HEAT/HOT WATER"
"15248",40.8527046281942,-73.9020578576328,10457,"Blocked Driveway"
"15249",40.7040222975942,-74.0126776362976,10004,"Street Condition"
"15250",40.7142874552406,-73.9873535335311,10002,"HEAT/HOT WATER"
