"latitude","longitude","zipcode","type"
40.6352062480048,-74.0278033989741,"11209","HEAT/HOT WATER"
40.6060347368117,-73.9831716761975,"11223","HEAT/HOT WATER"
40.7366905707746,-73.9552967834284,"11222","HEAT/HOT WATER"
40.8532149163177,-73.9180730719947,"10453","HEAT/HOT WATER"
40.7202518054928,-73.8412681493103,"11375","Noise"
40.6408145181465,-73.9572618358525,"11226","Blocked Driveway"
40.8265908462704,-73.9508815494745,"10031","HEAT/HOT WATER"
40.8198914042544,-73.9552514946463,"10031","HEAT/HOT WATER"
40.852745153874,-73.932854888704,"10033","HEAT/HOT WATER"
40.8360229488447,-73.943445098646,"10032","HEAT/HOT WATER"
40.6669055885111,-73.9291699241512,"11213","HEAT/HOT WATER"
40.7198036618117,-73.747689101235,"11428","HEAT/HOT WATER"
40.7725886631773,-73.9181969781968,"11102","HEAT/HOT WATER"
40.8423978128155,-73.9207765498354,"10452","Blocked Driveway"
40.6394996309536,-74.0089436461212,"11220","HEAT/HOT WATER"
40.8660100862624,-73.8704230205786,"10467","HEAT/HOT WATER"
40.7450098018871,-73.8929502798365,"11377","HEAT/HOT WATER"
40.7522487368239,-73.8561793747504,"11368","HEAT/HOT WATER"
40.8199079438117,-73.9552518501796,"10031","HEAT/HOT WATER"
40.6395185905364,-74.0089532574213,"11220","HEAT/HOT WATER"
40.7557447301276,-73.8967761403284,"11370","Illegal Parking"
40.6135700727341,-73.9780526396767,"11204","HEAT/HOT WATER"
40.6730833580889,-73.9363082868857,"11213","Blocked Driveway"
40.7716652674257,-73.8920936605215,"11370","Blocked Driveway"
40.8261788506616,-73.9387923493047,"10039","HEAT/HOT WATER"
40.867338440297,-73.8704602799258,"10467","HEAT/HOT WATER"
40.8908899228129,-73.8553771421733,"10466","HEAT/HOT WATER"
40.8148772114134,-73.9171586724441,"10455","HEAT/HOT WATER"
40.8198998430464,-73.9552447440125,"10031","HEAT/HOT WATER"
40.7683802158164,-73.920043395422,"11102","Street Condition"
40.7544880170767,-73.8899020623122,"11372","HEAT/HOT WATER"
40.6631269838456,-73.9223764265843,"11212","HEAT/HOT WATER"
40.8578481187533,-73.9030908101504,"10453","HEAT/HOT WATER"
40.7557373516258,-73.8967651031878,"11370","Illegal Parking"
40.7260143940107,-73.7309574650336,"11428","Street Light Condition"
40.6815677816382,-73.8245626735142,"11420","Blocked Driveway"
40.8294245261335,-73.8964862432807,"10459","PLUMBING"
40.8294073868657,-73.8965099184556,"10459","PLUMBING"
40.8294136269766,-73.8965187960024,"10459","PAINT/PLASTER"
40.8294277475318,-73.896506974222,"10459","PLUMBING"
40.8293964225019,-73.8965062156004,"10459","UNSANITARY CONDITION"
40.8294066450938,-73.896497001756,"10459","PLUMBING"
40.7634048495812,-73.9907780137953,"10019","HEAT/HOT WATER"
40.7941188630389,-73.9349697133958,"10029","UNSANITARY CONDITION"
40.7941324580096,-73.9349552757337,"10029","UNSANITARY CONDITION"
40.7941274345916,-73.9349693446555,"10029","PAINT/PLASTER"
40.6919684763097,-73.8326940951866,"11419","Illegal Parking"
40.6863569310042,-73.9430097789066,"11221","HEAT/HOT WATER"
40.7587548581964,-73.9626024353864,"10022","Noise"
40.8483414565849,-73.8286626814404,"10461","HEAT/HOT WATER"
40.8572763166195,-73.9285689207667,"10040","HEAT/HOT WATER"
40.8247123677919,-73.8801568104065,"10472","HEAT/HOT WATER"
40.8247140808019,-73.8801558998316,"10472","PLUMBING"
40.5951661500775,-73.75556909286,"11691","HEAT/HOT WATER"
40.694777922812,-73.9086918457092,"11237","PLUMBING"
40.7124278428178,-73.9943734936044,"10002","HEAT/HOT WATER"
40.8668257609216,-73.8704630082661,"10467","HEAT/HOT WATER"
40.8107736085915,-73.944761576447,"10027","HEAT/HOT WATER"
40.6198079426544,-74.020260759331,"11228","HEAT/HOT WATER"
40.8595405584843,-73.9303359233831,"10040","HEAT/HOT WATER"
40.6623125625839,-73.921477401384,"11212","HEAT/HOT WATER"
40.8356077583526,-73.9487298229689,"10032","HEAT/HOT WATER"
40.8295858443425,-73.8871957274263,"10459","HEAT/HOT WATER"
40.6212773058916,-73.9698953407492,"11230","HEAT/HOT WATER"
40.851478871383,-73.917921432082,"10453","HEAT/HOT WATER"
40.756731923379,-73.9944932372687,"10018","HEAT/HOT WATER"
40.7263327851744,-73.8126186701796,"11367","HEAT/HOT WATER"
40.6055792235015,-73.9557491791971,"11229","HEAT/HOT WATER"
40.69476141286,-73.9087067904946,"11237","PLUMBING"
40.7447604952993,-73.8778346231105,"11373","HEAT/HOT WATER"
40.7798151647274,-73.9472460931812,"10128","HEAT/HOT WATER"
40.8952718274216,-73.8550206550142,"10466","HEAT/HOT WATER"
40.574897698552,-73.9739883295894,"11224","HEAT/HOT WATER"
40.8474441698436,-73.9079667901633,"10457","HEAT/HOT WATER"
40.7117617276507,-73.7924375510201,"11432","Blocked Driveway"
40.7740461153153,-73.9368544883713,"11102","Illegal Parking"
40.8360249812111,-73.9434388877221,"10032","HEAT/HOT WATER"
40.8155119377565,-73.9398690781686,"10037","HEAT/HOT WATER"
40.7449954526106,-73.8929854128688,"11377","HEAT/HOT WATER"
40.7581285703205,-73.8754372511978,"11369","Street Light Condition"
40.658374757679,-73.9295767973309,"11203","HEAT/HOT WATER"
40.8589070141568,-73.899118293929,"10468","HEAT/HOT WATER"
40.8095910776568,-73.9441754345213,"10027","HEAT/HOT WATER"
40.6597835685071,-73.9987283761633,"11232","HEAT/HOT WATER"
40.6351897633103,-73.9725645701295,"11218","UNSANITARY CONDITION"
40.6629948712404,-73.9344904214221,"11203","HEAT/HOT WATER"
40.6623784766404,-73.9244171485288,"11212","HEAT/HOT WATER"
40.8419820067207,-73.9105030609477,"10457","HEAT/HOT WATER"
40.8624306635475,-73.9290861449115,"10040","HEAT/HOT WATER"
40.6808739380343,-73.9751313276335,"11217","Street Condition"
40.7616923357074,-73.962987061962,"10065","HEAT/HOT WATER"
40.6990276942473,-73.9267781373545,"11221","Illegal Parking"
40.7995699694485,-73.9378129753725,"10035","HEAT/HOT WATER"
40.6626528323782,-73.8358855230517,"11414","Street Light Condition"
40.7812838424666,-73.9480433049072,"10128","HEAT/HOT WATER"
40.7247087231642,-73.7541097323479,"11427","Street Condition"
40.6941991028238,-73.7919474556848,"11433","Blocked Driveway"
40.8938365427255,-73.8587753660039,"10466","HEAT/HOT WATER"
40.6661901145166,-73.8895436560519,"11207","PLUMBING"
40.6837208248481,-73.815914483752,"11420","HEAT/HOT WATER"
40.8477047315238,-73.9320357964523,"10033","HEAT/HOT WATER"
40.652813101435,-73.9649540378747,"11226","Street Light Condition"
40.7466894279065,-73.8767275557894,"11373","HEAT/HOT WATER"
40.7257717028712,-74.001882149976,"10012","HEAT/HOT WATER"
40.6582782377361,-73.8925969518937,"11207","Blocked Driveway"
40.6888942348963,-73.9302410655509,"11221","HEAT/HOT WATER"
40.6671313793728,-73.9033317497531,"11212","HEAT/HOT WATER"
40.860704599537,-73.8951460482281,"10458","HEAT/HOT WATER"
40.8310972874479,-73.9133341140855,"10456","HEAT/HOT WATER"
40.7579323830616,-73.8229780861018,"11355","HEAT/HOT WATER"
40.7343834178131,-73.9583382631029,"11222","UNSANITARY CONDITION"
40.8350885776672,-73.9488982854915,"10032","HEAT/HOT WATER"
40.8145804709155,-73.9492599806418,"10027","HEAT/HOT WATER"
40.8198834265087,-73.9552166836904,"10031","HEAT/HOT WATER"
40.84800865534,-73.8496774332463,"10461","Blocked Driveway"
40.6299351772916,-73.9584193528125,"11230","HEAT/HOT WATER"
40.8581358096234,-73.9055649805613,"10453","HEAT/HOT WATER"
40.8350890529128,-73.9489013981212,"10032","HEAT/HOT WATER"
40.6299489554885,-73.9583987367495,"11230","HEAT/HOT WATER"
40.7386077386483,-73.984644926362,"10010","HEAT/HOT WATER"
40.6969423169234,-73.9486716360523,"11206","HEAT/HOT WATER"
40.6443687646052,-73.9497000204493,"11226","HEAT/HOT WATER"
40.8740559118039,-73.9016499459707,"10468","HEAT/HOT WATER"
40.7379205835428,-73.9830694402308,"10010","HEAT/HOT WATER"
40.6830864571458,-73.9501443225223,"11216","HEAT/HOT WATER"
40.7380211777208,-73.86118995454,"11368","HEAT/HOT WATER"
40.7134759263335,-73.9889736258584,"10002","HEAT/HOT WATER"
40.8057127960371,-73.958083785754,"10026","HEAT/HOT WATER"
40.836296611716,-73.9274762633454,"10452","HEAT/HOT WATER"
40.672439810888,-73.9895561385811,"11215","Blocked Driveway"
40.6420805564257,-73.930172976516,"11203","HEAT/HOT WATER"
40.676432847539,-73.969278341788,"11238","HEAT/HOT WATER"
40.6673754652795,-73.9539530585719,"11225","HEAT/HOT WATER"
40.7082772833635,-73.7385135606811,"11429","Illegal Parking"
40.6969420504775,-73.9486759508651,"11206","HEAT/HOT WATER"
40.8246853091231,-73.952286903306,"10031","HEAT/HOT WATER"
40.6308841967234,-73.9573714415233,"11230","PLUMBING"
40.7307493735185,-73.8914190192873,"11378","Illegal Parking"
40.8711300744776,-73.8893483257122,"10468","HEAT/HOT WATER"
40.8537686926191,-73.8692020918089,"10462","HEAT/HOT WATER"
40.687365724396,-73.9838921296931,"11217","HEAT/HOT WATER"
40.7447746807719,-73.877847299402,"11373","HEAT/HOT WATER"
40.900121865608,-73.8554547628182,"10470","HEAT/HOT WATER"
40.8246064501197,-73.8773078734029,"10472","HEAT/HOT WATER"
40.7447756351195,-73.8778290662975,"11373","HEAT/HOT WATER"
40.8624105181911,-73.92909664772,"10040","HEAT/HOT WATER"
40.8531999267691,-73.9180858416145,"10453","HEAT/HOT WATER"
40.7148233449154,-73.9031582746745,"11378","Blocked Driveway"
40.8325929094565,-73.8692146170924,"10472","HEAT/HOT WATER"
40.6300239017808,-74.1148798293555,"10310","HEAT/HOT WATER"
40.8705366284235,-73.8995113647959,"10468","HEAT/HOT WATER"
40.6551536736118,-73.9547186188776,"11226","Blocked Driveway"
40.8049584554413,-73.9486746995749,"10027","Noise"
40.862603186159,-73.9185122554041,"10034","HEAT/HOT WATER"
40.6590330886743,-73.9138101765838,"11212","HEAT/HOT WATER"
40.6739452631927,-73.9194989274066,"11233","HEAT/HOT WATER"
40.7401446224328,-73.8502038482157,"11368","Blocked Driveway"
40.7683118645709,-73.9866135314929,"10019","HEAT/HOT WATER"
40.6538246786457,-73.9553506647692,"11226","HEAT/HOT WATER"
40.6095268403517,-73.9809699297936,"11204","HEAT/HOT WATER"
40.7605126629664,-73.913300997093,"11103","Blocked Driveway"
40.6095207168419,-73.9809865912815,"11204","HEAT/HOT WATER"
40.7272225380845,-73.7204857892152,"11426","HEAT/HOT WATER"
40.8245952773981,-73.8772813131652,"10472","HEAT/HOT WATER"
40.6443759274849,-73.9497118439284,"11226","HEAT/HOT WATER"
40.8198657447759,-73.8869409696025,"10474","HEAT/HOT WATER"
40.7545050047689,-73.8899360991969,"11372","HEAT/HOT WATER"
40.6415712010103,-73.9504684727582,"11226","HEAT/HOT WATER"
40.6988239261002,-73.932815032599,"11206","HEAT/HOT WATER"
40.6143163331665,-73.9472766789111,"11229","HEAT/HOT WATER"
40.6537049429045,-73.9626958155147,"11226","HEAT/HOT WATER"
40.7635878489345,-73.9794573902021,"10019","Illegal Parking"
40.7179790236303,-73.9898396550272,"10002","HEAT/HOT WATER"
40.7390701793,-73.9290073469148,"11101","HEAT/HOT WATER"
40.8567435749215,-73.8411892402036,"10461","PAINT/PLASTER"
40.8567413738743,-73.8412181996164,"10461","HEAT/HOT WATER"
40.8567414084564,-73.8411958932198,"10461","UNSANITARY CONDITION"
40.8306278787702,-73.9467119689751,"10031","HEAT/HOT WATER"
40.7490905989635,-73.8804155535721,"11372","Street Light Condition"
40.664141590342,-73.9454737354194,"11225","HEAT/HOT WATER"
40.6121613448258,-73.9550246304568,"11230","HEAT/HOT WATER"
40.695630406226,-73.9254229252614,"11221","HEAT/HOT WATER"
40.6545182861061,-73.9618214384705,"11225","HEAT/HOT WATER"
40.5933925014614,-73.9593051546313,"11229","HEAT/HOT WATER"
40.8786504584509,-73.8817875631476,"10467","Blocked Driveway"
40.5991945467013,-73.9503001446618,"11229","HEAT/HOT WATER"
40.7980556786453,-73.9501431293361,"10026","HEAT/HOT WATER"
40.6143129076333,-73.9472883404506,"11229","HEAT/HOT WATER"
40.7475971704215,-73.9487987880864,"11101","Blocked Driveway"
40.6060540936558,-73.9831965417064,"11223","HEAT/HOT WATER"
40.7589365860418,-73.9267548605569,"11106","HEAT/HOT WATER"
40.6447014834749,-73.9963986694852,"11232","HEAT/HOT WATER"
40.8507975772493,-73.8665179955488,"10462","HEAT/HOT WATER"
40.644690902807,-73.9964280059877,"11232","HEAT/HOT WATER"
40.7379996533483,-73.9921494715477,"10003","HEAT/HOT WATER"
40.7805016603659,-73.9539885072587,"10128","HEAT/HOT WATER"
40.666145951894,-73.9215457349649,"11212","HEAT/HOT WATER"
40.8339163560716,-73.9403064039421,"10032","HEAT/HOT WATER"
40.7214855532619,-73.8521266056414,"11375","Blocked Driveway"
40.8538088451547,-73.8955958727082,"10457","HEAT/HOT WATER"
40.8280451808071,-73.9080477373634,"10456","HEAT/HOT WATER"
40.6121586751205,-73.9550373544711,"11230","HEAT/HOT WATER"
40.8575078796428,-73.9056009336978,"10453","HEAT/HOT WATER"
40.8062476645998,-73.9656562261538,"10025","Noise"
40.6639286769941,-73.9244235632053,"11212","HEAT/HOT WATER"
40.6071375117804,-73.9884232619284,"11214","Illegal Parking"
40.7560175837385,-74.0004473565507,"10001","HEAT/HOT WATER"
40.6868779858727,-73.9383733012928,"11221","HEAT/HOT WATER"
40.8719127205291,-73.8682613137765,"10467","Illegal Parking"
40.7427451970188,-73.8850518654243,"11373","HEAT/HOT WATER"
40.7447362551204,-73.8829658747016,"11373","Blocked Driveway"
40.6635272746351,-73.9427571314181,"11225","HEAT/HOT WATER"
40.6545119550379,-73.9617907411202,"11225","HEAT/HOT WATER"
40.8419977032055,-73.8837275345945,"10460","HEAT/HOT WATER"
40.7732962536361,-73.9287510719914,"11102","HEAT/HOT WATER"
40.8380229126,-73.9274806639931,"10452","HEAT/HOT WATER"
40.7197964572779,-73.747707957715,"11428","HEAT/HOT WATER"
40.8648582786142,-73.9049030452947,"10468","HEAT/HOT WATER"
